,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
Intercept,0.3414833913877239,0.032799704325008436,0.0007458567141284309,0.27483554094857154,0.39991480052885575,1683.3258010532697,0.9997689229329044
nNodes,-0.2514466819305415,0.04333840524129415,0.0010183290040463428,-0.3374005603661133,-0.16817568460528054,1742.5577324415779,0.9999668209223757
Pint,-0.05958461208126277,0.021971285482722085,0.0004202402451765759,-0.10308142207496343,-0.017214895325816926,2694.0424231058732,1.000607753719938
Pdam,-0.39546122628893765,0.04657120498365235,0.0010698009706758725,-0.4877643618945977,-0.3084715744792221,1751.9345520845188,0.9997584748189267
ResCap,0.39537227650119416,0.050536636216070456,0.0012100698203102965,0.3010357528082379,0.4924005979980746,1703.1043171683225,0.9997799614383615
topoParam,0.033633167366506955,0.029511714813781835,0.0005630153429334035,-0.02266391273018543,0.09312883958816158,2653.8337914614385,1.0007655350033804
nLayers,-0.2060145852642306,0.022105580129933845,0.0004141267075849668,-0.2515709909607995,-0.16557528759746395,2528.0283748552024,0.9999101483070935
lam,14.769813616983084,2.273331649484949,0.04764411889984917,10.395856062209957,19.144011451127277,2278.482683997464,0.9997645229146604
