,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
Intercept,0.3316392680764356,0.022580088379507913,0.0005311355515369095,0.28824453759733054,0.3767815430993849,1733.4949269196386,0.9997507830774301
nNodes,-0.1901858075224786,0.0258151321813005,0.0006354906424127076,-0.24186919284075345,-0.1392141712167358,1686.5238334532235,0.9998243015404054
Pint,-0.06021651289597597,0.016747475499663187,0.00029920806965052143,-0.09241568389237123,-0.027304931920441842,2711.646029891846,0.9998512962518941
Pdam,-0.23932652622073017,0.02528751899701994,0.0005798088731752734,-0.2892513837308777,-0.1904804785268814,1869.8639349258226,0.9998511724258216
ResCap,0.31905374288836424,0.028856187882331408,0.0008093269477990248,0.2637088059369063,0.37602473113696927,1155.4239027787928,0.9997502428037456
topoParam,0.035396986885644834,0.01844926415944028,0.00035976847308161045,-0.0036197660899020766,0.06901399318699311,2433.4407870338123,1.0001045435960318
nLayers,-0.1383487535233148,0.017265531355919808,0.00033187329622966504,-0.17169125410309558,-0.10564135304960162,3424.509888242287,0.9997524903242273
lam,19.561181465991353,2.6551054122795286,0.050107806575541335,14.537002070778426,24.718739998941007,2730.7202135473694,0.9999920197968786
