,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
Intercept,0.27354276791091653,0.021534284572286625,0.00031997402441892445,0.23099847167022103,0.31546532246932396,3812.562305116804,0.9999405620701073
nNodes,-0.24040863597511936,0.027344375940071712,0.0005696353417149512,-0.2926137896818271,-0.186954229880353,2602.8805204797386,0.9998182573627167
Pint,-0.1035163556098582,0.01870326734845697,0.00027789902359970153,-0.13795893558733857,-0.06452208453240318,4890.562757358799,0.9998420395158962
Pdam,-0.24987829314572957,0.021651903023131504,0.00038379276296655586,-0.2901748924505466,-0.20626439058917068,3119.438429042743,1.0000296939671445
ResCap,0.48669104853160144,0.04255978448409595,0.0008698737577944223,0.4042301967086109,0.5730732941363186,2321.6804748362306,0.999824365060504
topoParam,-0.04096547041900578,0.019413970468268905,0.0003101902352648075,-0.07635488413742196,-0.0009889310184954601,3419.175565622429,0.9997632753340728
nLayers,-0.23872619811635817,0.022414140855978603,0.00032489939189779733,-0.2820622045314223,-0.19435715120036612,4060.4500500579766,0.9997748085265877
lam,16.411721205122664,2.1094155555713825,0.030591215203841827,12.336681044445877,20.45619519393603,4458.390588634927,0.9997711815494262
