,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
Intercept,0.24447125624639818,0.027719642681396123,0.0004494465827252962,0.19237721785985323,0.30082432314969254,3754.864155149842,0.9997751401837555
nNodes,-0.3522621583943759,0.05371615203323358,0.0012372952240364053,-0.45184245406707557,-0.24410322559894304,2086.8497882253355,1.0010171106672083
Pint,-0.10367963668387267,0.026370567661983778,0.00043410041513009223,-0.15435564067909271,-0.052011028718091434,3147.493851177056,1.000079709709403
Pdam,-0.4926769679933871,0.03621007053588557,0.0006649702902734711,-0.5640395474222156,-0.4213283939964596,2872.6375877808514,0.9997568782659272
ResCap,0.5292250841809363,0.04262158887518405,0.0009521363513643015,0.45048393803942544,0.6191422470154405,2113.6234521421093,1.000833113614518
topoParam,0.012449932575937048,0.04203530385283634,0.0008570406744916095,-0.06778713376887041,0.09394013171349087,2669.1248490403955,1.0004780066727486
nLayers,-0.2989544953263226,0.026965746164537667,0.0004367300874323995,-0.3512107020928002,-0.2475854893074881,3367.1198804686765,1.0000000412982237
lam,9.618952116578201,1.1813264241243024,0.01741403324102485,7.388944263543762,12.034502575594178,4669.768254285459,0.9999705916143826
