,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
Intercept,0.3119626793395569,0.022194736140649055,0.0005461088402692946,0.2677330260086071,0.3547265558569088,1556.1144554315888,1.0016773167878088
nNodes,-0.18072610304160378,0.022779759633207216,0.0005900365430677585,-0.22805872642712924,-0.13742931669901348,1681.8472751207948,1.0024346851421895
Pint,-0.055224870514125814,0.01629354564305928,0.000343186565897397,-0.0889392415840609,-0.02440350412875754,2512.147862671696,1.0000457479024394
Pdam,-0.21966069588127138,0.024400289633763995,0.0005422209339382783,-0.2683677702078078,-0.17245404989217197,1923.4372567889866,1.0014192407094202
ResCap,0.2978860576777926,0.02731301333431779,0.0007991579517033166,0.24708369463530128,0.35421724922385994,1299.5466269050664,1.0033633150056689
topoParam,0.037757227815121884,0.01618519273556076,0.0003211591590933721,0.0057634876223086546,0.06986523624356322,2588.365450554171,1.0016405236153285
nLayers,-0.13644478136513924,0.01739887837327293,0.0003356440759932715,-0.17046152932888367,-0.1031788524178488,2579.504301795439,0.9999758755251564
lam,21.168502401776667,2.893389355485281,0.056681047993287895,15.554885793858405,26.733517072448468,2782.401337455576,1.000535612085041
