,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
Intercept,0.31810930387782493,0.023544971595788777,0.0005017109698513684,0.2693140471166271,0.3626539177829668,2169.2425961273343,1.0019418104423061
nNodes,-0.21867654785610455,0.03403521195413876,0.0005795179633164757,-0.2837611636333744,-0.148190460250321,2598.5952087940127,1.0000457026169156
Pint,-0.05061240443845441,0.018097426688840002,0.00033304886861234244,-0.08708257685811657,-0.015415038638169908,2893.4049605730033,0.9999185579027812
Pdam,-0.3649706401163736,0.03545557955670592,0.0008184307125672783,-0.43249844670998877,-0.2985078743333627,2174.0365496173517,1.0023685861781422
ResCap,0.3647454926121155,0.04084660461017347,0.0009054450629080486,0.2884078730742541,0.4420515155230986,2097.7141933472867,1.0019628755331145
topoParam,0.029931723313754623,0.024396647127923148,0.0004710564623908871,-0.019408620744781693,0.07635653307685102,2700.9860801921814,1.0003407898345589
nLayers,-0.1895870130736733,0.016617512989115176,0.0002956208065954688,-0.22158434361645363,-0.15684284470199306,2910.2645906764637,0.9998082054712116
lam,21.149260842347218,3.1006847857057096,0.055197818728926006,15.346363663345212,27.08872362681759,3193.2090790145353,1.0002747715055138
