50	0	2	0	predicted	16848585039.043	0.0	-0.34580065382800235	
50	1	2	0	predicted	7951095093.14	16.6529998779	-0.162530340198	
50	2	2	0	predicted	5410072308.84	17.1019999981	-0.110193286855	
50	3	2	0	predicted	845431199.986	16.9219999313	-0.0161714697808	
50	4	2	0	predicted	263528313.286	12.6730000973	-0.00418605799806	
50	5	2	0	predicted	229447736.87	4.84500002861	-0.00348415240822	
50	6	2	0	predicted	62469057.875	4.27300000191	-4.53134660973e-05	
50	7	2	0	predicted	62426224.875	0.239000082016	-4.53134660973e-05	
50	8	2	0	predicted	62426224.875	0.266999959946	-4.53134660973e-05	
50	9	2	0	predicted	62426224.875	0.266999959946	-4.53134660973e-05	
50	10	2	0	predicted	62426224.875	0.258000135422	-4.53134660973e-05	
50	0	2	-1	data	16848585039.0	2.313210964202881	-0.345800653828	
50	1	2	-1	data	5410089496.84	1.8097078800201416	-0.110193286855	
50	2	2	-1	data	2267486078.14	2.611776113510132	-0.0454630005354	
50	3	2	-1	data	682476127.143	3.673491954803467	-0.0128146482123	
50	4	2	-1	data	203341971.238	3.378993034362793	-0.00294514872899	
50	5	2	-1	data	62548513.675	1.8620719909667969	-4.53134660973e-05	
50	6	2	-1	data	62455236.475	2.5029971599578857	-4.53134660973e-05	
50	7	2	-1	data	62428015.475	3.026695966720581	-4.53134660972e-05	
50	8	2	-1	data	62428015.475	2.074553966522217	-4.53134660972e-05	
50	9	2	-1	data	62428015.475	2.6655101776123047	-4.53134660972e-05	
50	10	2	-1	data	62428015.475	1.8766999244689941	-4.53134660972e-05	
150	0	2	0	predicted	13898547475.35	0.0	-0.285031670714292	
150	1	2	0	predicted	11607344632.5	62.7709999084	-0.237837695774	
150	2	2	0	predicted	10760390507.0	53.5120000839	-0.220392011327	
150	3	2	0	predicted	9370789071.52	51.4409999847	-0.191770440168	
150	4	2	0	predicted	9370745568.58	44.8399999142	-0.191770440168	
150	5	2	0	predicted	3878594821.28	42.5529999733	-0.0786453720564	
150	6	2	0	predicted	3375167263.31	38.4930000305	-0.0682769713114	
150	7	2	0	predicted	1750577262.73	34.0429999828	-0.0348129765985	
150	8	2	0	predicted	1750545988.73	25.7279999256	-0.0348129765985	
150	9	2	0	predicted	733634785.08	20.6530001163	-0.0138670534624	
150	10	2	0	predicted	491577120.9	17.4750001431	-0.00888143935506	
150	0	2	-1	data	13898547475.4	2.5834479331970215	-0.285031670714	
150	1	2	-1	data	8911310288.35	3.9113099575042725	-0.182306043072	
150	2	2	-1	data	6770125874.53	2.686769962310791	-0.13820493876	
150	3	2	-1	data	5049502535.96	2.9613540172576904	-0.102764597223	
150	4	2	-1	data	3618492936.86	2.89990496635437	-0.0732881875271	
150	5	2	-1	data	2675862841.06	2.3092949390411377	-0.0538713673044	
150	6	2	-1	data	1798091638.66	2.671170949935913	-0.0357912943316	
150	7	2	-1	data	1223977836.16	4.211997032165527	-0.0239644796802	
150	8	2	-1	data	778497084.09	2.480674982070923	-0.0147885027955	
150	9	2	-1	data	346491926.7	2.511413812637329	-0.00589075059264	
150	10	2	-1	data	62698022.2	3.019737958908081	-4.53134660972e-05	
250	0	2	0	predicted	39560961688.757	0.0	-0.8136193700567258	
250	1	2	0	predicted	38206869159.5	147.599999905	-0.785727798837	
250	2	2	0	predicted	38497323730.0	138.587000132	-0.791710309199	
250	3	2	0	predicted	33283422263.8	142.230000019	-0.684317394548	
250	4	2	0	predicted	25594945812.5	130.162000179	-0.525953400991	
250	5	2	0	predicted	23726774552.8	112.256999969	-0.487475244687	
250	6	2	0	predicted	22299149848.4	110.027999878	-0.4580702037	
250	7	2	0	predicted	17660601194.6	105.125	-0.362526987001	
250	8	2	0	predicted	15436196194.0	101.021999836	-0.316710314863	
250	9	2	0	predicted	12347582620.8	93.8489999771	-0.253090208462	
250	10	2	0	predicted	9410720227.39	77.7000000477	-0.192596731222	
250	0	2	-1	data	39560961688.8	21.98906397819519	-0.813619370057	
250	1	2	-1	data	35019165230.1	14.909174919128418	-0.720069719299	
250	2	2	-1	data	31222078056.6	16.659284830093384	-0.641858676815	
250	3	2	-1	data	27268786228.3	17.018338918685913	-0.560430378238	
250	4	2	-1	data	24442949384.9	23.440836906433105	-0.502226363873	
250	5	2	-1	data	23277080949.5	13.17048978805542	-0.47821203938	
250	6	2	-1	data	21201458827.9	8.462764024734497	-0.435458784117	
250	7	2	-1	data	19140105798.1	11.46372389793396	-0.393000066384	
250	8	2	-1	data	17062296790.6	16.245712995529175	-0.350201497655	
250	9	2	-1	data	15051622829.7	8.86966609954834	-0.308784989642	
250	10	2	-1	data	13237788656.6	8.731146812438965	-0.271424036845	
350	0	2	0	predicted	47144853045.898	0.0	-0.9698284817338021	
350	1	2	0	predicted	46738519987.9	168.578999996	-0.961458404844	
350	2	2	0	predicted	42588987398.4	164.150000095	-0.875988598226	
350	3	2	0	predicted	36855937383.9	162.941999912	-0.757901705576	
350	4	2	0	predicted	33227625798.5	149.654000044	-0.683168245048	
350	5	2	0	predicted	30586152532.9	143.440000057	-0.628761046007	
350	6	2	0	predicted	28177561182.6	139.6650002	-0.579150050785	
350	7	2	0	predicted	28177512275.6	140.940000057	-0.579150050785	
350	8	2	0	predicted	28177520133.6	143.86500001	-0.579150050785	
350	9	2	0	predicted	27306397270.1	132.537999868	-0.561205918211	
350	10	2	0	predicted	24272711026.2	124.49000001	-0.498718648462	
350	0	2	-1	data	47144853045.9	14.377405166625977	-0.969828481734	
350	1	2	-1	data	42379955110.1	41.7681200504303	-0.871683818946	
350	2	2	-1	data	39078370917.6	41.528860092163086	-0.803678954999	
350	3	2	-1	data	36190956348.2	34.50153398513794	-0.744205030746	
350	4	2	-1	data	33552737634.0	62.43180584907532	-0.6898644425	
350	5	2	-1	data	30991922466.8	59.54524898529053	-0.637117755425	
350	6	2	-1	data	28607150926.6	38.31567192077637	-0.587997958175	
350	7	2	-1	data	26769160917.0	46.36600708961487	-0.550140143222	
350	8	2	-1	data	25034617654.0	24.27689814567566	-0.514412967445	
350	9	2	-1	data	23361518054.4	13.070432901382446	-0.479951170209	
350	10	2	-1	data	21709398860.8	15.193338871002197	-0.44592075717	
450	0	2	0	predicted	46330576655.4	0.0	-0.9530554756905718	
450	1	2	0	predicted	46330618215.4	217.976000071	-0.953055475691	
450	2	2	0	predicted	43407920731.0	206.619000196	-0.89285653598	
450	3	2	0	predicted	43407951534.0	209.95299983	-0.89285653598	
450	4	2	0	predicted	43407977379.0	211.533000231	-0.89285653598	
450	5	2	0	predicted	39521352989.9	210.772000074	-0.812802141696	
450	6	2	0	predicted	36885287000.3	209.972999811	-0.758504601243	
450	7	2	0	predicted	35427731602.1	199.171999931	-0.728484429953	
450	8	2	0	predicted	30853822626.1	202.059000015	-0.634272976023	
450	9	2	0	predicted	29825341194.4	198.888000011	-0.613088477488	
450	10	2	0	predicted	29266266753.6	197.242000103	-0.601573872618	
450	0	2	-1	data	46330576655.4	11.065688848495483	-0.953055475691	
450	1	2	-1	data	42094472078.0	34.5999219417572	-0.86580190448	
450	2	2	-1	data	39592115942.1	16.630773067474365	-0.814260329035	
450	3	2	-1	data	36812700803.0	21.611074924468994	-0.757011749102	
450	4	2	-1	data	34695205942.4	34.69172215461731	-0.713396405147	
450	5	2	-1	data	32953454241.6	41.89771914482117	-0.677520601201	
450	6	2	-1	data	31376165726.8	16.261858224868774	-0.645030846009	
450	7	2	-1	data	30075945444.8	36.420583963394165	-0.618250587546	
450	8	2	-1	data	27981666593.2	26.39645481109619	-0.575112167821	
450	9	2	-1	data	26801389649.4	15.302982091903687	-0.55080149326	
450	10	2	-1	data	25831492596.2	27.35153818130493	-0.530824145462	
550	0	2	0	predicted	47981887216.332	0.0	-0.9870691227471564	
550	1	2	0	predicted	46835762623.5	266.200000048	-0.96346080691	
550	2	2	0	predicted	47099736609.5	263.028000116	-0.968898422842	
550	3	2	0	predicted	43430241800.3	238.167999983	-0.893315561392	
550	4	2	0	predicted	43428083935.1	240.462000132	-0.893270247926	
550	5	2	0	predicted	41190142214.1	247.523000002	-0.847174897971	
550	6	2	0	predicted	40796254834.1	246.069000006	-0.83906378754	
550	7	2	0	predicted	38711911339.2	228.575999975	-0.796129278413	
550	8	2	0	predicted	36732328863.8	242.822999954	-0.755355995051	
550	9	2	0	predicted	36732332840.8	220.930999994	-0.755355995051	
550	10	2	0	predicted	36067690038.9	224.749000072	-0.741666570376	
550	0	2	-1	data	47981887216.3	43.41392517089844	-0.987069122747	
550	1	2	-1	data	44782066181.5	10.782950162887573	-0.921160686309	
550	2	2	-1	data	42510297234.4	41.846325159072876	-0.874368415245	
550	3	2	-1	data	40796439659.7	10.926546096801758	-0.839067639184	
550	4	2	-1	data	39364380982.1	54.95430397987366	-0.809568572755	
550	5	2	-1	data	37971764652.7	66.93111300468445	-0.780885148715	
550	6	2	-1	data	36643263390.0	27.386838912963867	-0.753521479376	
550	7	2	-1	data	35673082243.4	10.433599948883057	-0.733538240827	
550	8	2	-1	data	34870085777.4	13.69779086112976	-0.716998825702	
550	9	2	-1	data	33998907124.9	34.71433186531067	-0.699054693127	
550	10	2	-1	data	32714115409.5	15.026196002960205	-0.672591628926	
50	0	4	0	predicted	16848585039.043	0.0	-0.34580065382800235	
50	1	4	0	predicted	16848594730.0	39.5080001354	-0.345800653828	
50	2	4	0	predicted	7465846592.14	17.8739998341	-0.152538720923	
50	3	4	0	predicted	2103579281.54	16.5539999008	-0.0420871473111	
50	4	4	0	predicted	682410316.143	12.4070000648	-0.0128146482123	
50	5	4	0	predicted	85571369.738	11.9110000134	-0.000520878292788	
50	6	4	0	predicted	62448874.875	3.742000103	-4.53134660973e-05	
50	7	4	0	predicted	62426224.875	0.243999958038	-4.53134660973e-05	
50	8	4	0	predicted	62426224.875	0.234999895096	-4.53134660973e-05	
50	9	4	0	predicted	62426224.875	0.249000072479	-4.53134660973e-05	
50	10	4	0	predicted	62426224.875	0.276000022888	-4.53134660973e-05	
50	0	4	-1	data	16848585039.0	2.3508670330047607	-0.345800653828	
50	1	4	-1	data	2267522188.14	3.0337319374084473	-0.0454630005354	
50	2	4	-1	data	203364318.238	2.1190998554229736	-0.00294514872899	
50	3	4	-1	data	62481945.475	2.4758810997009277	-4.53134660973e-05	
50	4	4	-1	data	62428015.475	1.8294899463653564	-4.53134660972e-05	
50	5	4	-1	data	62428015.475	1.968522071838379	-4.53134660972e-05	
50	6	4	-1	data	62428015.475	1.7042689323425293	-4.53134660972e-05	
50	7	4	-1	data	62428015.475	1.7451541423797607	-4.53134660972e-05	
50	8	4	-1	data	62428015.475	2.8346190452575684	-4.53134660972e-05	
50	9	4	-1	data	62428015.475	2.5455281734466553	-4.53134660972e-05	
50	10	4	-1	data	62428015.475	2.0535929203033447	-4.53134660972e-05	
150	0	4	0	predicted	13898547475.35	0.0	-0.285031670714292	
150	1	4	0	predicted	11607334941.5	79.9300000668	-0.237837695774	
150	2	4	0	predicted	11607298460.5	79.9900000095	-0.237837695774	
150	3	4	0	predicted	8113869786.85	80.7899999619	-0.165879911612	
150	4	4	0	predicted	6823505090.75	54.6800000668	-0.139303563746	
150	5	4	0	predicted	5776369911.45	71.75	-0.117734353883	
150	6	4	0	predicted	3076694895.78	46.2149999142	-0.062128613664	
150	7	4	0	predicted	3076572568.83	59.3240001202	-0.062128613664	
150	8	4	0	predicted	1236911992.68	37.7890000343	-0.0242354542075	
150	9	4	0	predicted	422240482.099	48.7990000248	-0.00745519800965	
150	10	4	0	predicted	180150355.156	15.4619998932	-0.0024695839023	
150	0	4	-1	data	13898547475.4	6.1864800453186035	-0.285031670714	
150	1	4	-1	data	6770181080.53	6.419836044311523	-0.13820493876	
150	2	4	-1	data	3618526511.86	4.787115812301636	-0.0732881875271	
150	3	4	-1	data	1798127993.66	6.035969018936157	-0.0357912943316	
150	4	4	-1	data	778523286.09	4.113631963729858	-0.0147885027955	
150	5	4	-1	data	62724450.2	4.629784107208252	-4.53134660972e-05	
150	6	4	-1	data	62510063.2	5.224024057388306	-4.53134660973e-05	
150	7	4	-1	data	62438941.456	1.9530110359191895	-4.53134660973e-05	
150	8	4	-1	data	62431283.456	2.8045918941497803	-4.53134660973e-05	
150	9	4	-1	data	62431283.456	1.2447998523712158	-4.53134660973e-05	
150	10	4	-1	data	62431283.456	1.514056921005249	-4.53134660973e-05	
250	0	4	0	predicted	39560961688.757	0.0	-0.8136193700567258	
250	1	4	0	predicted	34517957012.6	197.348999977	-0.709744819481	
250	2	4	0	predicted	26966500237.7	161.13499999	-0.554205214266	
250	3	4	0	predicted	23797301338.8	182.506000042	-0.488926181871	
250	4	4	0	predicted	18691110460.5	137.535000086	-0.383751134819	
250	5	4	0	predicted	13034188650.2	123.572000027	-0.267229142721	
250	6	4	0	predicted	10983415786.1	119.388999939	-0.224987703058	
250	7	4	0	predicted	4743348517.25	110.621999979	-0.0964542439346	
250	8	4	0	predicted	4164718478.61	91.7139999866	-0.084536802351	
250	9	4	0	predicted	2609319666.91	50.4260001183	-0.0525001818203	
250	10	4	0	predicted	775291478.276	72.2650001049	-0.0147225717023	
250	0	4	-1	data	39560961688.8	11.199743032455444	-0.813619370057	
250	1	4	-1	data	30550055969.1	12.385308980941772	-0.628015412922	
250	2	4	-1	data	24442987913.9	18.05392599105835	-0.502226363873	
250	3	4	-1	data	21201489966.9	14.371017932891846	-0.435458784117	
250	4	4	-1	data	17062330202.6	14.159710168838501	-0.350201497655	
250	5	4	-1	data	13237822787.6	8.34613585472107	-0.271424036845	
250	6	4	-1	data	9861097070.48	16.791785955429077	-0.201870585194	
250	7	4	-1	data	7279442649.89	12.461269855499268	-0.148694779594	
250	8	4	-1	data	4835339185.29	3.9902000427246094	-0.0983515187601	
250	9	4	-1	data	3091953516.39	8.679002046585083	-0.062440596878	
250	10	4	-1	data	1617250542.51	8.651828050613403	-0.0320647148797	
350	0	4	0	predicted	47144853045.898	0.0	-0.9698284817338021	
350	1	4	0	predicted	41538524522.4	195.737999916	-0.854351418164	
350	2	4	0	predicted	40204245827.2	221.756000042	-0.826868800976	
350	3	4	0	predicted	35515632338.9	208.21600008	-0.730294929491	
350	4	4	0	predicted	30255644335.4	168.609999895	-0.621953150861	
350	5	4	0	predicted	26953399588.1	168.584000111	-0.553934239739	
350	6	4	0	predicted	24218833830.9	203.476000071	-0.49760960138	
350	7	4	0	predicted	20445775068.5	191.736999989	-0.419890889705	
350	8	4	0	predicted	17937129508.4	157.040999889	-0.36822198342	
350	9	4	0	predicted	17549897176.0	149.927999973	-0.360246813387	
350	10	4	0	predicted	15234332510.9	148.575000048	-0.312548726137	
350	0	4	-1	data	47144853045.9	78.53677201271057	-0.969828481734	
350	1	4	-1	data	39078399348.6	67.07475090026855	-0.803678954999	
350	2	4	-1	data	33472977240.2	76.39507007598877	-0.688221602787	
350	3	4	-1	data	28607176864.6	69.09051012992859	-0.587997958175	
350	4	4	-1	data	24974790202.9	78.28754115104675	-0.513179761465	
350	5	4	-1	data	21693629125.9	100.59014797210693	-0.445595406483	
350	6	4	-1	data	18556491154.0	97.05598402023315	-0.380978403829	
350	7	4	-1	data	15789190896.0	85.16304802894592	-0.323974063478	
350	8	4	-1	data	13034841027.7	71.80238604545593	-0.267241603925	
350	9	4	-1	data	10571831634.8	52.671358823776245	-0.216507514445	
350	10	4	-1	data	8578729884.51	72.13214302062988	-0.175453514161	
450	0	4	0	predicted	46330576655.4	0.0	-0.9530554756905718	
450	1	4	0	predicted	43407980658.0	274.414999962	-0.89285653598	
450	2	4	0	predicted	43407973463.0	277.951999903	-0.89285653598	
450	3	4	0	predicted	39506393656.2	274.852999926	-0.812493103857	
450	4	4	0	predicted	30740728134.3	281.083999872	-0.631939332519	
450	5	4	0	predicted	29859481182.2	235.894000053	-0.613791289347	
450	6	4	0	predicted	29859536140.2	268.960000038	-0.613791289347	
450	7	4	0	predicted	27687025680.0	225.434000015	-0.569043108739	
450	8	4	0	predicted	26109649914.2	314.618999958	-0.536553353548	
450	9	4	0	predicted	25592662665.6	256.714999914	-0.525904009313	
450	10	4	0	predicted	23504911623.2	373.622999907	-0.482901529987	
450	0	4	-1	data	46330576655.4	59.724929094314575	-0.953055475691	
450	1	4	-1	data	39171834591.6	52.85469198226929	-0.805602964769	
450	2	4	-1	data	34695243901.4	19.597606897354126	-0.713396405147	
450	3	4	-1	data	31092847248.8	48.93335318565369	-0.639195604413	
450	4	4	-1	data	27981771433.2	72.37723302841187	-0.575112167821	
450	5	4	-1	data	25831525831.2	92.36124181747437	-0.530824145462	
450	6	4	-1	data	21904762776.1	74.16525602340698	-0.449939608478	
450	7	4	-1	data	19250559362.0	96.58356094360352	-0.395267552228	
450	8	4	-1	data	17529095801.8	52.937252044677734	-0.359809765007	
450	9	4	-1	data	15367712829.6	29.63902521133423	-0.315288604864	
450	10	4	-1	data	13520867702.3	20.42130208015442	-0.277247950075	
50	0	15	0	predicted	16848585039.043	0.0	-0.34580065382800235	
50	1	15	0	predicted	2930779634.84	153.404999971	-0.0591250105637	
50	2	15	0	predicted	481379797.284	5.74300003052	-0.00867390368034	
50	3	15	0	predicted	62479971.875	2.19099998474	-4.53134660973e-05	
50	4	15	0	predicted	62426224.875	0.219000101089	-4.53134660973e-05	
50	5	15	0	predicted	62426224.875	0.243000030518	-4.53134660973e-05	
50	6	15	0	predicted	62426224.875	0.217000007629	-4.53134660973e-05	
50	7	15	0	predicted	62426224.875	0.21799993515	-4.53134660973e-05	
50	8	15	0	predicted	62426224.875	0.22200012207	-4.53134660973e-05	
50	9	15	0	predicted	62426224.875	0.22000002861	-4.53134660973e-05	
50	10	15	0	predicted	62426224.875	0.219000101089	-4.53134660973e-05	
50	0	15	-1	data	16848585039.0	2.6221959590911865	-0.345800653828	
50	1	15	-1	data	62587508.875	4.451119899749756	-4.53134660973e-05	
50	2	15	-1	data	62426224.875	4.378519058227539	-4.53134660973e-05	
50	3	15	-1	data	62426224.875	2.8844339847564697	-4.53134660973e-05	
50	4	15	-1	data	62426224.875	3.0117640495300293	-4.53134660973e-05	
50	5	15	-1	data	62426224.875	1.9480857849121094	-4.53134660973e-05	
50	6	15	-1	data	62426224.875	2.5630850791931152	-4.53134660973e-05	
50	7	15	-1	data	62426224.875	1.3939571380615234	-4.53134660973e-05	
50	8	15	-1	data	62426224.875	4.17402195930481	-4.53134660973e-05	
50	9	15	-1	data	62426224.875	2.9559569358825684	-4.53134660973e-05	
50	10	15	-1	data	62426224.875	0.901155948638916	-4.53134660973e-05	
150	0	15	0	predicted	13898547475.35	0.0	-0.285031670714292	
150	1	15	0	predicted	6288356463.12	15.8579998016	-0.128278117742	
150	2	15	0	predicted	3000571615.0	13.6940000057	-0.0605625802756	
150	3	15	0	predicted	62520216.456	8.63800001144	-4.53134660973e-05	
