6870
11105
9380
11093
9153
6401
11093
9976
6870
6627
5377
19324
3970
4244
4511
3340
6821
5639
6884
8515
4215
7824
10420
4644
2814
1454
7236
9480
8663
12272
8958
9450
5316
8663
8544
5259
10402
11546
2242
11318
4452
6662
5849
6352
11148
9930
7954
5057
6647
7954
3549
9091
11105
9153
3441
9380
6627
6821
3441
5708
5708
4518
5169
6401
3970
4518
10880
9976
10880
4244
6165
4511
5639
5169
7824
9216
5377
6884
12272
19324
9216
4736
4572
3340
8515
2814
8958
8544
4736
1454
6165
9209
10420
5259
4572
4215
7236
9450
11546
4644
10402
12229
9209
4930
11148
9480
2242
4930
5316
11318
12229
11148
2995
10102
6662
2177
4452
10102
14036
14036
5849
5057
2177
3549
4195
1502
4195
1942
9930
1502
3348
1935
9091
1942
3348
2548
1935
3907
2548
3907
6352
6647
