-68
-82
-53
-263
-245
-96
-5
-42
-80
-49
-115
-16
-10
-1
-8
30
22
73
19
103
1
29
55
16
123
18
39
49
42
49
96
5
19
47
80
13
8
1
36
2
1
4
1
9
1
2
1
1
2
