3217
3396
6771
4328
6678
12643
3242
4574
4481
2772
5254
5684
4428
2553
3676
4113
15207
6085
6576
11403
8133
3466
2937
4553
5270
1121
1893
1747
1089
3035
12546
10286
5763
3168
11152
5763
3480
15207
6510
4328
3168
3480
6678
6510
1432
4481
4172
9338
4205
892
3217
7405
7405
2328
4387
4717
12643
6085
4717
1918
1963
6576
8133
3466
8092
11403
14096
845
4172
9338
4417
1343
1252
3242
5113
6296
5113
4952
2772
2435
2328
3322
4428
2435
2553
3322
2937
6296
3676
13067
8340
5270
3510
12328
1165
1121
1893
13067
1747
1089
10121
12546
10121
11152
845
11638
3396
4417
11638
5254
1432
4205
749
4952
749
1042
4574
1252
1042
6771
1343
2228
4387
2228
1211
5684
892
1211
4113
3510
915
1963
915
2158
4553
1918
2158
1706
8340
1165
8092
12328
2316
10286
14102
2316
