 mean sd mc_error hpd_2.5 hpd_97.5 n_eff Rhat
Intercept -805.8252 555.0354 52.6643 -1955.6226 -12.3814 18.3164 1.0535
time 0.6819 0.7041 0.0511 -0.7717 2.0326 120.1961 1.0406
w_15_1 793.9604 555.2692 52.6851 1.6606 1943.4896 18.3047 1.0537
y_1_1_15_1 2.4954 0.8107 0.0579 1.028 4.191 101.1608 1.0046
y_1_1_19_1 0.9715 0.5075 0.0357 -0.0821 2.0092 129.6095 1.0084
w_27_3 2.8175 1.2646 0.0876 0.7117 5.482 138.3554 1.0126
w_8_1 1.7518 0.8136 0.0537 0.2488 3.4191 130.0118 1.0299
w_5_1 0.8399 1.2761 0.0877 -1.3943 3.3733 139.6573 1.0383
w_7_1 0.9402 0.7021 0.0476 -0.3119 2.4003 88.4309 1.0627
