50.0	0.0	4.0	0.0	0.9482470784641068	0.9482470784641068	
50.0	1.0	4.0	0.0	0.9549248747913188	0.9515859766277128	
50.0	2.0	4.0	0.0	0.9632721202003339	0.9582637729549248	
50.0	3.0	4.0	0.0	0.9716193656093489	0.9682804674457429	
50.0	4.0	4.0	0.0	0.9716193656093489	0.9699499165275459	
50.0	5.0	4.0	0.0	0.9716193656093489	0.9716193656093489	
50.0	6.0	4.0	0.0	0.9716193656093489	0.9716193656093489	
50.0	7.0	4.0	0.0	0.9716193656093489	0.9716193656093489	
50.0	8.0	4.0	0.0	0.9716193656093489	0.9716193656093489	
50.0	9.0	4.0	0.0	0.9716193656093489	0.9716193656093489	
50.0	10.0	4.0	0.0	0.9716193656093489	0.9716193656093489	
60.0	0.0	4.0	0.0	0.9298831385642737	0.9298831385642737	
60.0	1.0	4.0	0.0	0.9365609348914858	0.9315525876460768	
60.0	2.0	4.0	0.0	0.9482470784641068	0.9449081803005008	
60.0	3.0	4.0	0.0	0.9482470784641068	0.9465776293823038	
60.0	4.0	4.0	0.0	0.9482470784641068	0.9482470784641068	
60.0	5.0	4.0	0.0	0.9482470784641068	0.9482470784641068	
60.0	6.0	4.0	0.0	0.9482470784641068	0.9482470784641068	
60.0	7.0	4.0	0.0	0.9482470784641068	0.9482470784641068	
60.0	8.0	4.0	0.0	0.9482470784641068	0.9482470784641068	
60.0	9.0	4.0	0.0	0.9482470784641068	0.9482470784641068	
60.0	10.0	4.0	0.0	0.9482470784641068	0.9482470784641068	
70.0	0.0	4.0	0.0	0.9031719532554258	0.9031719532554258	
70.0	1.0	4.0	0.0	0.9115191986644408	0.9115191986644408	
70.0	2.0	4.0	0.0	0.9181969949916527	0.9148580968280468	
70.0	3.0	4.0	0.0	0.9248747913188647	0.9148580968280468	
70.0	4.0	4.0	0.0	0.9365609348914858	0.9265442404006677	
70.0	5.0	4.0	0.0	0.9432387312186978	0.9348914858096828	
70.0	6.0	4.0	0.0	0.9432387312186978	0.9365609348914858	
70.0	7.0	4.0	0.0	0.9432387312186978	0.9382303839732888	
70.0	8.0	4.0	0.0	0.9432387312186978	0.9382303839732888	
70.0	9.0	4.0	0.0	0.9432387312186978	0.9382303839732888	
70.0	10.0	4.0	0.0	0.9432387312186978	0.9382303839732888	
80.0	0.0	4.0	0.0	0.9282136894824707	0.9282136894824707	
80.0	1.0	4.0	0.0	0.9365609348914858	0.9365609348914858	
80.0	2.0	4.0	0.0	0.9432387312186978	0.9449081803005008	
80.0	3.0	4.0	0.0	0.9499165275459098	0.9499165275459098	
80.0	4.0	4.0	0.0	0.9549248747913188	0.9549248747913188	
80.0	5.0	4.0	0.0	0.9599332220367279	0.9582637729549248	
80.0	6.0	4.0	0.0	0.9599332220367279	0.9582637729549248	
80.0	7.0	4.0	0.0	0.9599332220367279	0.9582637729549248	
80.0	8.0	4.0	0.0	0.9599332220367279	0.9599332220367279	
80.0	9.0	4.0	0.0	0.9599332220367279	0.9599332220367279	
80.0	10.0	4.0	0.0	0.9599332220367279	0.9599332220367279	
90.0	0.0	4.0	0.0	0.9098497495826378	0.9098497495826378	
90.0	1.0	4.0	0.0	0.9181969949916527	0.9165275459098498	
90.0	2.0	4.0	0.0	0.9282136894824707	0.9248747913188647	
90.0	3.0	4.0	0.0	0.9365609348914858	0.9315525876460768	
90.0	4.0	4.0	0.0	0.9465776293823038	0.9382303839732888	
90.0	5.0	4.0	0.0	0.9565943238731218	0.9515859766277128	
90.0	6.0	4.0	0.0	0.9565943238731218	0.9565943238731218	
90.0	7.0	4.0	0.0	0.9565943238731218	0.9582637729549248	
90.0	8.0	4.0	0.0	0.9565943238731218	0.9582637729549248	
90.0	9.0	4.0	0.0	0.9565943238731218	0.9582637729549248	
90.0	10.0	4.0	0.0	0.9565943238731218	0.9582637729549248	
100.0	0.0	4.0	0.0	0.8881469115191987	0.8881469115191987	
100.0	1.0	4.0	0.0	0.8948247078464107	0.8931552587646077	
100.0	2.0	4.0	0.0	0.9015025041736227	0.8998330550918197	
100.0	3.0	4.0	0.0	0.9098497495826378	0.9031719532554258	
100.0	4.0	4.0	0.0	0.9165275459098498	0.9081803005008348	
100.0	5.0	4.0	0.0	0.9248747913188647	0.9181969949916527	
100.0	6.0	4.0	0.0	0.9348914858096828	0.9315525876460768	
100.0	7.0	4.0	0.0	0.9449081803005008	0.9432387312186978	
100.0	8.0	4.0	0.0	0.9549248747913188	0.9532554257095158	
100.0	9.0	4.0	0.0	0.9549248747913188	0.9532554257095158	
100.0	10.0	4.0	0.0	0.9549248747913188	0.9532554257095158	
110.0	0.0	4.0	0.0	0.8664440734557596	0.8664440734557596	
110.0	1.0	4.0	0.0	0.8731218697829716	0.8731218697829716	
110.0	2.0	4.0	0.0	0.8797996661101837	0.8797996661101837	
110.0	3.0	4.0	0.0	0.8881469115191987	0.8864774624373957	
110.0	4.0	4.0	0.0	0.8964941569282137	0.8981636060100167	
110.0	5.0	4.0	0.0	0.9065108514190318	0.9065108514190318	
110.0	6.0	4.0	0.0	0.9148580968280468	0.9131886477462438	
110.0	7.0	4.0	0.0	0.9248747913188647	0.9265442404006677	
110.0	8.0	4.0	0.0	0.9365609348914858	0.9365609348914858	
110.0	9.0	4.0	0.0	0.9398998330550918	0.9398998330550918	
110.0	10.0	4.0	0.0	0.9398998330550918	0.9398998330550918	
120.0	0.0	4.0	0.0	0.8697829716193656	0.8697829716193656	
120.0	1.0	4.0	0.0	0.8781302170283807	0.8797996661101837	
120.0	2.0	4.0	0.0	0.8881469115191987	0.8898163606010017	
120.0	3.0	4.0	0.0	0.8948247078464107	0.8931552587646077	
120.0	4.0	4.0	0.0	0.9031719532554258	0.8981636060100167	
120.0	5.0	4.0	0.0	0.9115191986644408	0.9065108514190318	
120.0	6.0	4.0	0.0	0.9181969949916527	0.9131886477462438	
120.0	7.0	4.0	0.0	0.9248747913188647	0.9165275459098498	
120.0	8.0	4.0	0.0	0.9348914858096828	0.9265442404006677	
120.0	9.0	4.0	0.0	0.9348914858096828	0.9315525876460768	
120.0	10.0	4.0	0.0	0.9348914858096828	0.9382303839732888	
130.0	0.0	4.0	0.0	0.8464106844741235	0.8464106844741235	
130.0	1.0	4.0	0.0	0.8547579298831386	0.8514190317195326	
130.0	2.0	4.0	0.0	0.8631051752921536	0.8580968280467446	
130.0	3.0	4.0	0.0	0.8731218697829716	0.8647746243739566	
130.0	4.0	4.0	0.0	0.8831385642737897	0.8714524207011686	
130.0	5.0	4.0	0.0	0.8914858096828047	0.8764607679465777	
130.0	6.0	4.0	0.0	0.8998330550918197	0.8814691151919867	
130.0	7.0	4.0	0.0	0.9115191986644408	0.8948247078464107	
130.0	8.0	4.0	0.0	0.9232053422370617	0.9098497495826378	
130.0	9.0	4.0	0.0	0.9265442404006677	0.9198664440734557	
130.0	10.0	4.0	0.0	0.9265442404006677	0.9215358931552587	
140.0	0.0	4.0	0.0	0.8664440734557596	0.8664440734557596	
140.0	1.0	4.0	0.0	0.8764607679465777	0.8781302170283807	
140.0	2.0	4.0	0.0	0.8831385642737897	0.8814691151919867	
140.0	3.0	4.0	0.0	0.8898163606010017	0.8848080133555927	
140.0	4.0	4.0	0.0	0.8981636060100167	0.8898163606010017	
140.0	5.0	4.0	0.0	0.9048414023372288	0.8948247078464107	
140.0	6.0	4.0	0.0	0.9131886477462438	0.9081803005008348	
