50	0	4	0	predicted	16848585039.043	0.0	-0.34580065382800235	
50	1	4	0	predicted	5410089496.84	14.0579998493	-0.110193286855	
50	2	4	0	predicted	1264337364.74	27.251999855	-0.024800059995	
50	3	4	0	predicted	85633047.138	29.0650000572	-0.000520878292788	
50	4	4	0	predicted	62477152.275	18.731000185	-4.53134660973e-05	
50	5	4	0	predicted	62437706.475	12.7369999886	-4.53134660973e-05	
50	6	4	0	predicted	62428015.475	7.55000019073	-4.53134660973e-05	
50	7	4	0	predicted	62428015.475	7.36199998856	-4.53134660973e-05	
50	8	4	0	predicted	62428015.475	6.93499994278	-4.53134660973e-05	
50	9	4	0	predicted	62428015.475	7.03600001335	-4.53134660973e-05	
50	10	4	0	predicted	62428015.475	7.96600008011	-4.53134660973e-05	
50	0	4	-1	data	16848585039.0	2.3508670330047607	-0.345800653828	
50	1	4	-1	data	2267522188.14	3.0337319374084473	-0.0454630005354	
50	2	4	-1	data	203364318.238	2.1190998554229736	-0.00294514872899	
50	3	4	-1	data	62481945.475	2.4758810997009277	-4.53134660973e-05	
50	4	4	-1	data	62428015.475	1.8294899463653564	-4.53134660972e-05	
50	5	4	-1	data	62428015.475	1.968522071838379	-4.53134660972e-05	
50	6	4	-1	data	62428015.475	1.7042689323425293	-4.53134660972e-05	
50	7	4	-1	data	62428015.475	1.7451541423797607	-4.53134660972e-05	
50	8	4	-1	data	62428015.475	2.8346190452575684	-4.53134660972e-05	
50	9	4	-1	data	62428015.475	2.5455281734466553	-4.53134660972e-05	
50	10	4	-1	data	62428015.475	2.0535929203033447	-4.53134660972e-05	
60	0	4	0	predicted	3744967218.1049995	0.0	-0.07589257899100055	
60	1	4	0	predicted	1229545865.0	27.8539998531	-0.0240766305088	
60	2	4	0	predicted	877190198.305	25.1340000629	-0.0168264759332	
60	3	4	0	predicted	420661481.505	27.0250000954	-0.00742393171804	
60	4	4	0	predicted	103148679.073	20.248000145	-0.000883612588897	
60	5	4	0	predicted	103123376.073	21.6180000305	-0.000883612588897	
60	6	4	0	predicted	103123376.073	17.6899998188	-0.000883612588897	
60	7	4	0	predicted	103123376.073	17.8589999676	-0.000883612588897	
60	8	4	0	predicted	103123376.073	17.9449999332	-0.000883612588897	
60	9	4	0	predicted	103123376.073	17.3849999905	-0.000883612588897	
60	10	4	0	predicted	103123376.073	18.6470000744	-0.000883612588897	
60	0	4	-1	data	3744967218.1	3.301496982574463	-0.075892578991	
60	1	4	-1	data	103612709.173	4.683167934417725	-0.000883612588897	
60	2	4	-1	data	62505576.073	3.772428035736084	-4.53134660973e-05	
60	3	4	-1	data	62428427.073	3.190016984939575	-4.53134660973e-05	
60	4	4	-1	data	62428427.073	3.098134994506836	-4.53134660973e-05	
60	5	4	-1	data	62428427.073	3.033557176589966	-4.53134660973e-05	
60	6	4	-1	data	62428427.073	2.8348629474639893	-4.53134660973e-05	
60	7	4	-1	data	62428427.073	3.8347620964050293	-4.53134660973e-05	
60	8	4	-1	data	62428427.073	4.176872968673706	-4.53134660973e-05	
60	9	4	-1	data	62428427.073	5.309825897216797	-4.53134660973e-05	
60	10	4	-1	data	62428427.073	4.8505189418792725	-4.53134660973e-05	
70	0	4	0	predicted	6762562993.933	0.0	-0.13803999774338932	
70	1	4	0	predicted	2768506300.53	46.3409998417	-0.0557770251211	
70	2	4	0	predicted	1942587183.28	38.5789999962	-0.0387661233809	
70	3	4	0	predicted	1942547332.28	36.9459998608	-0.0387661233809	
70	4	4	0	predicted	1756491990.38	37.5580000877	-0.0349371354956	
70	5	4	0	predicted	1159627482.71	31.8839998245	-0.0226442718455	
70	6	4	0	predicted	1088090694.71	32.3740000725	-0.0211715841973	
70	7	4	0	predicted	851016585.066	29.9720001221	-0.016288151956	
70	8	4	0	predicted	850993527.066	29.1980001926	-0.016288151956	
70	9	4	0	predicted	850993527.066	29.8459999561	-0.016288151956	
70	10	4	0	predicted	850993527.066	30.9479999542	-0.016288151956	
70	0	4	-1	data	6762562993.93	6.288620948791504	-0.138039997743	
70	1	4	-1	data	2768506300.53	6.015239000320435	-0.0557770251211	
70	2	4	-1	data	922845518.249	5.310014009475708	-0.0177608396042	
70	3	4	-1	data	269550443.832	5.7702741622924805	-0.00430477927924	
70	4	4	-1	data	62533886.332	5.24733304977417	-4.53134660973e-05	
70	5	4	-1	data	62458317.765	4.668751955032349	-4.53134660973e-05	
70	6	4	-1	data	62429253.765	4.029437065124512	-4.53134660973e-05	
70	7	4	-1	data	62429253.765	4.028786897659302	-4.53134660973e-05	
70	8	4	-1	data	62429253.765	4.44015097618103	-4.53134660973e-05	
70	9	4	-1	data	62429253.765	3.3599400520324707	-4.53134660973e-05	
70	10	4	-1	data	62429253.765	5.184813976287842	-4.53134660973e-05	
80	0	4	0	predicted	14683831545.83	0.0	-0.3012094843803349	
80	1	4	0	predicted	6265958206.37	40.5069999695	-0.127819318898	
80	2	4	0	predicted	1330620020.7	34.6480000019	-0.0261649015939	
80	3	4	0	predicted	468453217.481	19.6430001259	-0.00840723393235	
80	4	4	0	predicted	62482258.249	19.2569999695	-4.53134660973e-05	
80	5	4	0	predicted	62454179.249	6.47599983215	-4.53134660973e-05	
80	6	4	0	predicted	62440424.249	6.45700001717	-4.53134660973e-05	
80	7	4	0	predicted	62440424.249	5.01999998093	-4.53134660973e-05	
80	8	4	0	predicted	62431480.249	6.37599992752	-4.53134660973e-05	
80	9	4	0	predicted	62421789.249	0.299000024796	-4.53134660973e-05	
80	10	4	0	predicted	62421789.249	0.323000192642	-4.53134660973e-05	
80	0	4	-1	data	14683831545.8	6.7742979526519775	-0.30120948438	
80	1	4	-1	data	4485192510.53	6.645982980728149	-0.0911416931694	
80	2	4	-1	data	1679483088.13	6.438962936401367	-0.0333507110476	
80	3	4	-1	data	380208230.254	4.334964990615845	-0.00658948423986	
80	4	4	-1	data	62495625.249	3.876544952392578	-4.53134660973e-05	
80	5	4	-1	data	62435544.249	3.7729990482330322	-4.53134660973e-05	
80	6	4	-1	data	62421789.249	2.1274309158325195	-4.53134660973e-05	
80	7	4	-1	data	62421789.249	1.85685396194458	-4.53134660973e-05	
80	8	4	-1	data	62421789.249	2.1915440559387207	-4.53134660973e-05	
80	9	4	-1	data	62421789.249	1.8516690731048584	-4.53134660973e-05	
80	10	4	-1	data	62421789.249	2.5866379737854004	-4.53134660973e-05	
